"ano","sq_candidato","nome_candidato","sigla_uf","sigla_partido","qtd_doacoes","qtd_doadores","total_receita","media_receita","recursos de outros candidatos","recursos de pessoas físicas","recursos próprios","qtd_despesas","qtd_fornecedores","total_despesa","media_despesa","descricao_cargo","ds_genero","ds_grau_instrucao","ds_estado_civil","ds_ocupacao","desc_sit_cand_tot","votos"
2018,20000626333,"FLAVIO HENRIQUE CATAO NOGUEIRA","AL","PHS",20,16,33409.99,2088.124375,NA,20300,2250,29,27,17217.85,637.698148148148,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL","NÃO ELEITO",522
2018,20000626335,"CRISTINA MARIA MELO DE OLIVEIRA","AL","PHS",4,4,4538.82,1134.705,NA,NA,780,4,3,763.55,254.516666666667,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","AGENTE DE SAÚDE E SANITARISTA","NÃO ELEITO",0
2018,20000626338,"EMANUEL PAULO DA SILVA","AL","SOLIDARIEDADE",5,5,21356.35,4271.27,NA,600,20756.35,13,12,20753.35,1729.44583333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVENTUÁRIO DE JUSTIÇA","NÃO ELEITO",7437
2018,20000628888,"WAGNER SIMAS FILHO","AL","PTC",5,4,17194.86,4298.715,15194.86,NA,6000,12,11,5997,545.181818181818,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",3957
2018,20000629456,"FRANCISCO JOSÉ DA SILVA","AL","PRTB",15,13,35347.45,2719.03461538462,NA,6000,28347.45,36,35,31337.3,895.351428571429,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","SUPLENTE",2661
2018,30000602680,"ALLAN ROSAS SALES","AP","PPS",7,7,90589,12941.2857142857,21589,NA,2000,14,12,62000,5166.66666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","EMPRESÁRIO","NÃO ELEITO",0
2018,30000602681,"CLEUDO PEREIRA DA TRINDADE","AP","PHS",4,4,136500,34125,1500,NA,NA,27,26,132400,5092.30769230769,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","SUPLENTE",2468
2018,30000602682,"ELTON SANDOKAN LIMA RIBEIRO","AP","PHS",3,2,36500,18250,1500,NA,NA,10,10,30713.2,3071.32,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","SUPLENTE",1953
2018,30000602683,"ERALDO DA SILVA TRINDADE","AP","PR",3,2,251500,125750,1500,NA,NA,91,83,378000,4554.21686746988,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",2679
2018,30000602685,"JOEZER REZENDE DAS CHAGAS","AP","PSL",4,3,37013.2,12337.7333333333,NA,NA,2026.4,20,18,36813.2,2045.17777777778,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR","SUPLENTE",4875
2018,30000602686,"JORIELSON BRITO NASCIMENTO","AP","PR",6,6,154570,25761.6666666667,34500,NA,NA,30,26,136466.9,5248.72692307692,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR","SUPLENTE",6828
2018,30000602687,"MARCELI RIBEIRO DOS SANTOS BOULAND","AP","PHS",2,2,31500,15750,1500,NA,NA,25,25,28639.35,1145.574,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","VIÚVO(A)","EMPRESÁRIO","SUPLENTE",847
2018,30000602688,"MARCELO PADILHA AGUIAR","AP","PR",2,2,26500,13250,1500,NA,NA,1,1,2000,2000,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","CONTADOR","SUPLENTE",1215
2018,30000602690,"PATRICIA LIMA FERRAZ","AP","PR",7,6,526500,87750,1500,NA,5000,93,83,621489.57,7487.82614457831,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS","SUPLENTE",12950
2018,30000602691,"RAIMUNDO DE DEUS LOIOLA BELAIR","AP","PR",6,6,191000,31833.3333333333,1500,4500,NA,39,36,171955.85,4776.55138888889,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","PUBLICITÁRIO","SUPLENTE",2137
2018,30000602693,"ESTEFANY CAROLINE MONTEIRO DUARTE","AP","PR",2,2,21500,10750,1500,NA,NA,15,12,19956.3,1663.025,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS","SUPLENTE",420
2018,30000613831,"JAILSON LOURENÇO MAFRA","AP","PDT",4,3,5254,1751.33333333333,2750,NA,NA,3,3,2300,766.666666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","SUPLENTE",638
2018,30000613833,"JOELMA DE MORAIS SANTOS","AP","PDT",8,5,54214,10842.8,2750,NA,NA,52,30,93775.97,3125.86566666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","POLICIAL CIVIL","SUPLENTE",2189
2018,30000613835,"RAFAEL PONTES LIMA","AP","PDT",10,10,54618.06,5461.806,2750,16700,33618.06,16,15,42711.4,2847.42666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO SUPERIOR","SUPLENTE",4036
2018,30000613836,"ZILMA CORREA BALIEIRO DOS SANTOS","AP","PDT",53,46,63420.95,1378.71630434783,2750,43604,16016.95,17,16,20296.95,1268.559375,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO","SUPLENTE",10986
2018,30000613837,"MARCIVANIA DO SOCORRO DA ROCHA FLEXA","AP","PC do B",23,22,731000,33227.2727272727,NA,34500,NA,136,86,645645.95,7507.51104651163,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","DEPUTADO","ELEITO POR MÉDIA",14196
2018,30000613838,"THARCILA CARDOSO CASTELO","AP","MDB",3,3,179595,59865,2750,NA,NA,20,18,173636.55,9646.475,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIÁRIO","SUPLENTE",347
2018,30000613839,"NELSON MENDES DA SILVA JÚNIOR","AP","MDB",2,2,12750,6375,2750,NA,NA,5,5,8600,1720,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","POLICIAL MILITAR","SUPLENTE",664
2018,30000613842,"ACÁCIO DA SILVA FAVACHO NETO","AP","PROS",58,57,805912.3,14138.8122807018,NA,87396,NA,159,139,599810.7,4315.18489208633,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR","ELEITO POR QP",19111
2018,30000613843,"MANOEL DO NASCIMENTO CAMARA SOUZA","AP","PROS",8,8,61900,7737.5,5750,NA,NA,6,6,3000,500,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS","SUPLENTE",882
2018,30000613845,"LUIZ GIONILSON PINHEIRO BORGES","AP","MDB",2,2,1515000,757500,15000,NA,NA,191,127,1499133.6,11804.2015748031,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","DEPUTADO","SUPLENTE",8132
2018,30000617193,"RICARDO AUGUSTO LEITE FALCÃO","AP","DEM",147,136,866510.92,6371.40382352941,NA,688170.98,48315.94,114,87,864404.87,9935.68816091954,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PILOTO DE AVIAÇÃO COMERCIAL, NAVEGADOR, MECÂNICO DE VÔO E ASSEMELHADOS","SUPLENTE",5303
2018,30000617194,"JURANDIL DOS SANTOS JUAREZ","AP","DEM",60,59,331800,5623.72881355932,NA,141800,40000,61,48,243749.2,5078.10833333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ECONOMISTA","SUPLENTE",4891
2018,30000617195,"LUIZ CARLOS GOMES DOS SANTOS JUNIOR","AP","PSDB",7,6,501808.45,83634.7416666667,26408.45,600,NA,108,88,832056.69,9455.18965909091,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO","ELEITO POR QP",14069
2018,30000617197,"ANDERSON RICARDO DE ALMEIDA FEIO","AP","DEM",11,11,167778.45,15252.5863636364,1408.45,9660,1610,32,31,148500,4790.32258064516,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","VEREADOR","NÃO ELEITO",0
2018,30000617199,"ANDRE DOS SANTOS ABDON","AP","PP",47,47,1677925.45,35700.5414893617,1408.45,41976,NA,203,162,1613358.45,9959.00277777778,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO","ELEITO POR MÉDIA",12856
2018,30000617202,"PEDRO DOS SANTOS MARTINS","AP","PSC",4,4,423908.45,105977.1125,121408.45,2500,NA,52,48,387806.2,8079.29583333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DEPUTADO","SUPLENTE",7606
2018,30000617204,"KASSYO SANTOS RAMOS","AP","DEM",8,7,105921.65,15131.6642857143,1408.45,3493.2,1020,45,34,157478.2,4631.71176470588,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","EMPRESÁRIO","SUPLENTE",4008
2018,30000617206,"JOÃO CARLOS CALAGE ALVARENGA","AP","PSD",10,10,115408.45,11540.845,1408.45,39000,75000,77,59,96773.35,1640.22627118644,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR","SUPLENTE",6714
2018,30000617207,"MOISES RIVALDO PEREIRA","AP","PATRI",2,2,203000,101500,NA,3000,2e+05,9,8,199990.5,24998.8125,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","NÃO ELEITO",0
2018,30000619264,"ANNE CHRYSTIANE DA SILVA MARQUES","AP","PPL",12,9,4590.35,510.038888888889,NA,1300,3300.7,5,4,3313.55,828.3875,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO","SUPLENTE",2131
2018,30000619265,"EUDES GOMES DA COSTA","AP","PPL",7,7,3690,527.142857142857,NA,1300,500,3,3,490,163.333333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","MOTOBOY","SUPLENTE",556
2018,30000619266,"CLEOBERNALDO RIBEIRO LEITE","AP","PPL",8,8,12590,1573.75,NA,500,10100,10,9,8390,932.222222222222,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL CIVIL","SUPLENTE",1746
2018,30000619268,"EDENILSON ALENCAR MENDONCA","AP","REDE",9,9,5590,621.111111111111,NA,3600,NA,14,12,2217,184.75,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",700
2018,30000619269,"JANE SELMA ALMEIDA DE SOUZA","AP","REDE",9,9,5090,565.555555555556,NA,1800,500,8,6,1765,294.166666666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO","SUPLENTE",1120
2018,30000619273,"EDUARDO JACINTHO FLEURY","AP","REDE",10,10,592848.81,59284.881,NA,590000,NA,183,180,584750.81,3248.61561111111,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PECUARISTA","SUPLENTE",6327
2018,30000619274,"EVANDRO COSTA MILHOMEN","AP","AVANTE",13,13,319407.68,24569.8215384615,101408.45,8500,NA,45,42,289550,6894.04761904762,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL","SUPLENTE",6452
2018,30000619275,"LEDA MARIA SADALA BRITO","AP","AVANTE",12,12,225408.45,18784.0375,1408.45,14000,NA,50,48,206499.56,4302.07416666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","CONTADOR","ELEITO POR QP",11301
2018,30000619278,"ODILSON SERRA NUNES","AP","SOLIDARIEDADE",37,36,615160,17087.7777777778,NA,170560,NA,16,15,447721,29848.0666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR","SUPLENTE",3987
2018,30000620084,"IACY FURTADO GONÇALVES","AP","PSB",7,7,61350,8764.28571428571,NA,7500,3350,41,41,38904.5,948.890243902439,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL","SUPLENTE",719
2018,30000620089,"AILTON SILVA DOS SANTOS","AP","PSB",8,7,8300,1185.71428571429,NA,5700,3600,8,7,3400,485.714285714286,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR","SUPLENTE",1990
2018,30000620093,"ANTONIA DO SOCORRO NOGUEIRA DE SOUZA","AP","PT",3,2,183000,91500,NA,1000,NA,56,37,334512.55,9040.87972972973,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO FEDERAL","NÃO ELEITO",0
2018,30000620094,"DORALICE NASCIMENTO DE SOUZA","AP","PT",5,4,192000,48000,NA,5000,5000,89,83,320153.8,3857.27469879518,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS","NÃO ELEITO",0
2018,30000620095,"EDILSON VIEIRA ROCHA","AP","PT",5,4,15531.92,3882.98,NA,2400,26.4,8,6,13118.72,2186.45333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADMINISTRADOR","NÃO ELEITO",0
2018,30000620098,"LEIDE MARIA PANTOJA FERREIRA","AP","PT",3,3,10570,3523.33333333333,NA,NA,570,12,8,5934.65,741.83125,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","NÃO ELEITO",0
2018,30000620100,"ROSINETE DUARTE PACHECO","AP","PT",2,2,11000,5500,NA,1000,NA,13,9,8014.35,890.483333333333,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","NÃO ELEITO",0
2018,30000620101,"CARLOS CAMILO GOES CAPIBERIBE","AP","PSB",7,7,507211,72458.7142857143,NA,7211,NA,85,79,423656.4,5362.73924050633,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","ELEITO POR MÉDIA",24987
2018,30000622791,"AROLDO RABELO DA SILVA FILHO","AP","PSOL",7,7,50617.76,7231.10857142857,NA,NA,46.2,220,164,37562.58,229.04012195122,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO","NÃO ELEITO",2533
2018,30000622792,"LARISSA DA SILVA GOMES","AP","PSOL",7,7,28235.39,4033.62714285714,NA,800,NA,3,3,19896.51,6632.17,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","ASTRÔNOMO","NÃO ELEITO",68
2018,30000622794,"SATH FALCONY VAZ LEITE DOS SANTOS","AP","PSOL",9,9,39644,4404.88888888889,NA,3000,NA,26,21,27850.52,1326.21523809524,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO","NÃO ELEITO",2439
2018,30000622808,"ALINNE DO ROSARIO BRITO","AP","PSOL",10,10,33185.39,3318.539,NA,4500,NA,14,14,19896.51,1421.17928571429,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO","NÃO ELEITO",592
2018,30000622834,"MARIA ELISIA CARMO SILVA","AP","PMN",6,6,11150,1858.33333333333,NA,7600,NA,3,3,2040,680,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO","NÃO ELEITO",877
2018,30000625407,"ALINE PARANHOS VARONIL GURGEL","AP","PRB",100,96,1390976.22,14489.335625,NA,137000,NA,180,155,1765872.4,11392.7251612903,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","ELEITO POR QP",16519
2018,30000625409,"ARISTIDES DA SILVA LOPES","AP","PRP",5,4,220012,55003,NA,NA,12,95,75,242513.74,3233.51653333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR","SUPLENTE",8933
2018,30000625410,"PAULO HENRIQUE CAMPELO BARBOSA","AP","PTB",5,4,51700,12925,NA,1700,NA,14,12,34838.2,2903.18333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",3830
2018,30000625411,"KARLENE AGUIAR LAMBERG","AP","PTB",13,13,91961.8,7073.98461538462,NA,15000,312,144,114,75709.91,664.12201754386,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÉDICO","SUPLENTE",1382
2018,30000625415,"ACHILES EDUARDO PONTES CAMPOS","AP","PTB",8,7,79600,11371.4285714286,NA,3000,28600,47,35,66030.3,1886.58,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MÉDICO","SUPLENTE",3386
2018,30000625416,"MARCOS MARCIANO CASTRO RIBEIRO","AP","PTB",8,8,55105,6888.125,NA,5105,NA,28,26,51276.5,1972.17307692308,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","SUPLENTE",3038
2018,30000625419,"MARIO TEIXEIRA DE MENDONÇA NETO","AP","PTC",6,6,16125,2687.5,NA,13625,2500,13,10,10968.2,1096.82,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR","SUPLENTE",1832
2018,30000625421,"JOSE LUIS MERCURIO","AP","PTC",11,11,114500,10409.0909090909,NA,10000,24500,34,32,104190.51,3255.9534375,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","SUPLENTE",3387
2018,30000625422,"MARIA D ARC SÁ DA SILVA MARQUES","AP","DC",2,2,45022.82,22511.41,15000,NA,NA,2,2,4000,2000,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","SUPLENTE",2699
2018,30000628441,"ANA MARGARIDA MARQUES FASCIO","AP","PHS",7,7,90400,12914.2857142857,NA,10400,NA,12,11,75017.5,6819.77272727273,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO","SUPLENTE",650
2018,40000600837,"JOSÉ EVANDRO DE OLIVEIRA","AM","PSTU",3,3,475,158.333333333333,NA,475,NA,6,5,218.8,43.76,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","MECÂNICO DE MANUTENÇÃO","NÃO ELEITO",436
2018,40000602406,"ARQLEYDSSON DE LIMA PINHEIRO","AM","PSOL",11,7,691.08,98.7257142857143,265,NA,NA,1,1,3000,3000,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO","NÃO ELEITO",993
2018,40000602410,"MARCELO FURTADO MACHADO LEITÃO","AM","PSOL",13,9,924.28,102.697777777778,485,NA,13.2,1,1,13.2,13.2,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL","NÃO ELEITO",106
2018,40000602411,"MICHELLE BARBOSA ANDREWS","AM","PSOL",5,5,1170,234,NA,1170,NA,10,8,1165,145.625,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","PRODUTOR DE ESPETÁCULOS PÚBLICOS","NÃO ELEITO",3380
2018,40000602415,"ROBERTO SANTINO DE AZEVEDO GOMES","AM","PSOL",10,6,4926.08,821.013333333333,NA,NA,4500,7,5,2500,500,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO CIVIL APOSENTADO","NÃO ELEITO",920
2018,40000602416,"PERPÉTUA PEREIRA CERQUEIRA","AM","PSOL",22,13,2853.58,219.506153846154,130,200,NA,1,1,54.8,54.8,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","VIÚVO(A)","BIBLIOTECÁRIO","NÃO ELEITO",812
2018,40000604575,"ANTONIO CESAR NEGREIROS DE SOUZA","AM","PATRI",5,5,678,135.6,408,200,NA,1,1,1650,1650,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MILITAR REFORMADO","NÃO ELEITO",3606
2018,40000604624,"WANDERSON MENDES FERREIRA","AM","PATRI",8,8,4303.6,537.95,NA,4285.2,18.4,13,9,1142.4,126.933333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS","NÃO ELEITO",3328
2018,40000608893,"CLAUDOMIRO PICANCO CARVALHO FILHO","AM","PSD",54,52,1329923.2,25575.4461538462,10300,482013.2,NA,1120,932,1172494.03,1258.04080472103,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",34008
2018,40000608894,"RAIDI AUGUSTO MONTEIRO REBELLO DE SOUZA","AM","PSD",9,9,17812.89,1979.21,5323.39,1272,11217.5,29,23,11192.9,486.647826086957,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","SUPLENTE",6669
2018,40000608895,"SIDNEY RICARDO DE OLIVEIRA LEITE","AM","PSD",6,6,853150,142191.666666667,7650,500,5000,241,226,802734.6,3551.92300884956,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","ELEITO POR MÉDIA",77458
2018,40000608896,"LUIZ FERNANDO SARMENTO NICOLAU","AM","PSD",22,21,1038679.39,49460.9233333333,3723.39,204956,NA,211,197,977535.77,4962.11050761421,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","SUPLENTE",65212
2018,40000608897,"MARIA DA CONCEIÇÃO SAMPAIO MOURA","AM","PSDB",8,7,1131609.6,161658.514285714,NA,2000,NA,1284,1218,1911728.49,1569.56362068966,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","SUPLENTE",76073
2018,40000608899,"ALESSANDRO MAGNO DE FIGUEIREDO LACERDA","AM","PTC",16,14,36963.23,2640.23071428571,3723.39,21749.85,11599.99,18,18,31154,1730.77777777778,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL","SUPLENTE",5346
2018,40000608902,"PAUDERNEY TOMAZ AVELINO","AM","DEM",32,27,1540814.32,57067.197037037,18650,537301.55,NA,927,855,1577713.16,1845.2785497076,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","SUPLENTE",72358
2018,40000608904,"ALBERTO BARROS CAVALCANTE NETO","AM","PRB",21,20,674703.59,33735.1795,47903.39,36500,NA,126,114,647351.5,5678.52192982456,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR","ELEITO POR QP",107168
2018,40000608905,"SILAS CÂMARA","AM","PRB",15,14,1322199.59,94442.8278571429,23806.39,13.2,NA,157,148,1508152.45,10190.2192567568,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","ELEITO POR QP",117181
2018,40000610344,"MARIA ELISABETE MACIEL DA SILVA","AM","REDE",15,15,6132.49,408.832666666667,1818.79,3067.7,200,9,6,1698.67,283.111666666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ASSISTENTE SOCIAL","NÃO ELEITO",1881
2018,40000610345,"ELIANE ALVES CARDOSO","AM","REDE",13,13,4964.8,381.907692307692,1418.8,2000,500,4,4,1596,399,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","AGRICULTOR","NÃO ELEITO",791
2018,40000610346,"RENATO DE ALMEIDA SOUTO","AM","REDE",10,9,2618.79,290.976666666667,1868.79,1000,NA,2,2,350,175,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS","NÃO ELEITO",741
2018,40000610349,"MAILSON GOMES DE MACEDO","AM","REDE",11,10,3266.3,326.63,1313.8,2000,NA,4,3,500,166.666666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PEDAGOGO","NÃO ELEITO",735
2018,40000610350,"FRANCISCO CARLOS BORGES DE SOUZA","AM","REDE",9,9,2695.79,299.532222222222,1218.79,1477,NA,1,1,350,350,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS","NÃO ELEITO",800
2018,40000610406,"FRANCISCO RIBEIRO DE MELO NETO","AM","SOLIDARIEDADE",2,2,33600,16800,3600,NA,NA,30,26,29917.61,1150.67730769231,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO MUNICIPAL","NÃO ELEITO",0
2018,40000610408,"ALBERTO D ALMEIDA COELHO","AM","PP",11,11,14491.17,1317.37909090909,2819.67,11623,48.5,10,10,3671.5,367.15,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",5613
2018,40000610409,"EDILENE COELHO PERES PINTO","AM","PDT",3,3,10860,3620,860,NA,NA,9,9,10000,1111.11111111111,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ENFERMEIRO","SUPLENTE",1024
2018,40000610410,"WESLEY SIRLAM LIMA DE AGUIAR","AM","PDT",22,22,86067.67,3912.16681818182,6167.67,29900,25000,60,44,53661.12,1219.57090909091,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL","SUPLENTE",17638
